120322-bin99|PROKKA_MOD_01297	2.8.1.2
120322-bin99|PROKKA_MOD_01300	1.1.5.-
120322-bin99|PROKKA_MOD_01303	1.8.-.-
120322-bin99|PROKKA_MOD_01307	2.8.3.15
120322-bin99|PROKKA_MOD_01309	3.2.1.52
120322-bin99|PROKKA_MOD_01314	1.17.4.1
120322-bin99|PROKKA_MOD_01321	3.6.4.12
120322-bin99|PROKKA_MOD_01322	6.1.1.9
120322-bin99|PROKKA_MOD_01324	1.1.1.202
120322-bin99|PROKKA_MOD_01328	2.2.1.6
120322-bin99|PROKKA_MOD_01329	2.2.1.6
120322-bin99|PROKKA_MOD_01337	2.7.7.-
120322-bin99|PROKKA_MOD_01343	1.2.1.27
120322-bin99|PROKKA_MOD_01344	3.4.11.6
120322-bin99|PROKKA_MOD_01347	3.6.3.-
120322-bin99|PROKKA_MOD_01351	2.7.7.65
120322-bin99|PROKKA_MOD_01368	6.1.1.17
120322-bin99|PROKKA_MOD_01370	1.3.1.34
120322-bin99|PROKKA_MOD_01371	1.4.1.2
120322-bin99|PROKKA_MOD_01372	3.1.-.-
120322-bin99|PROKKA_MOD_01375	1.2.1.11
120322-bin99|PROKKA_MOD_01376	1.1.1.85
120322-bin99|PROKKA_MOD_01381	3.1.26.-
120322-bin99|PROKKA_MOD_01389	3.6.4.-
120322-bin99|PROKKA_MOD_01390	6.3.5.5
120322-bin99|PROKKA_MOD_01391	6.3.5.5
120322-bin99|PROKKA_MOD_01396	2.7.13.3
120322-bin99|PROKKA_MOD_01400	6.3.3.3
120322-bin99|PROKKA_MOD_01402	3.1.-.-
120322-bin99|PROKKA_MOD_01403	3.6.-.-
120322-bin99|PROKKA_MOD_01407	1.4.3.24
120322-bin99|PROKKA_MOD_01416	4.2.2.-
120322-bin99|PROKKA_MOD_01420	2.3.1.16
120322-bin99|PROKKA_MOD_01421	1.1.1.100
120322-bin99|PROKKA_MOD_01422	2.3.1.117
120322-bin99|PROKKA_MOD_01423	6.1.1.5
120322-bin99|PROKKA_MOD_01424	1.3.99.-
120322-bin99|PROKKA_MOD_01426	1.-.-.-
120322-bin99|PROKKA_MOD_01430	3.1.1.-
120322-bin99|PROKKA_MOD_01435	5.99.1.2
120322-bin99|PROKKA_MOD_01439	1.1.-.-
120322-bin99|PROKKA_MOD_01440	3.1.-.-
120322-bin99|PROKKA_MOD_01441	3.6.1.-
120322-bin99|PROKKA_MOD_01443	6.3.2.6
120322-bin99|PROKKA_MOD_01448	4.2.1.32
120322-bin99|PROKKA_MOD_01449	1.3.99.-
120322-bin99|PROKKA_MOD_01450	1.3.99.-
120322-bin99|PROKKA_MOD_01452	2.4.2.-
120322-bin99|PROKKA_MOD_01453	4.2.1.19
120322-bin99|PROKKA_MOD_01454	3.6.4.-
120322-bin99|PROKKA_MOD_01458	1.3.8.1
120322-bin99|PROKKA_MOD_01461	6.3.4.13
120322-bin99|PROKKA_MOD_01466	4.1.1.17
120322-bin99|PROKKA_MOD_01468	1.1.-.-
120322-bin99|PROKKA_MOD_01471	2.7.7.19
120322-bin99|PROKKA_MOD_01472	2.7.6.3
120322-bin99|PROKKA_MOD_01473	2.7.1.113
120322-bin99|PROKKA_MOD_01478	2.7.9.3
120322-bin99|PROKKA_MOD_01479	3.1.11.2
120322-bin99|PROKKA_MOD_01480	3.4.21.102
120322-bin99|PROKKA_MOD_01481	3.4.11.18
120322-bin99|PROKKA_MOD_01487	4.3.1.9
120322-bin99|PROKKA_MOD_01488	2.3.2.6
120322-bin99|PROKKA_MOD_01490	1.6.1.2
120322-bin99|PROKKA_MOD_01491	1.6.1.2
120322-bin99|PROKKA_MOD_01492	1.6.1.2
120322-bin99|PROKKA_MOD_01493	6.3.5.2
120322-bin99|PROKKA_MOD_01494	1.1.1.205
120322-bin99|PROKKA_MOD_01496	2.8.1.1
120322-bin99|PROKKA_MOD_01498	6.1.1.11
120322-bin99|PROKKA_MOD_01500	1.8.1.16
120322-bin99|PROKKA_MOD_01501	2.6.1.85
120322-bin99|PROKKA_MOD_01502	2.6.1.66
120322-bin99|PROKKA_MOD_01503	2.1.1.187
120322-bin99|PROKKA_MOD_01506	6.3.4.4
120322-bin99|PROKKA_MOD_01507	2.8.1.7
120322-bin99|PROKKA_MOD_01509	3.6.4.12
120322-bin99|PROKKA_MOD_01510	4.1.1.-
120322-bin99|PROKKA_MOD_01513	1.11.1.15
120322-bin99|PROKKA_MOD_01515	2.1.3.1
120322-bin99|PROKKA_MOD_01516	3.1.6.1
120322-bin99|PROKKA_MOD_01517	1.-.-.-
120322-bin99|PROKKA_MOD_01518	1.1.1.340
120322-bin99|PROKKA_MOD_01520	1.4.1.18
120322-bin99|PROKKA_MOD_01521	4.1.1.19
120322-bin99|PROKKA_MOD_01523	3.1.1.1
120322-bin99|PROKKA_MOD_01526	6.3.4.5
120322-bin99|PROKKA_MOD_01531	6.3.5.3
120322-bin99|PROKKA_MOD_01532	2.7.13.3
120322-bin99|PROKKA_MOD_01534	5.2.1.8
120322-bin99|PROKKA_MOD_01535	3.5.1.94
120322-bin99|PROKKA_MOD_01538	1.18.1.5
120322-bin99|PROKKA_MOD_01540	1.1.1.-
120322-bin99|PROKKA_MOD_01541	6.2.1.1
120322-bin99|PROKKA_MOD_01542	3.1.4.46
120322-bin99|PROKKA_MOD_01547	2.7.7.7
120322-bin99|PROKKA_MOD_01548	3.1.26.4
120322-bin99|PROKKA_MOD_01550	1.5.1.2
120322-bin99|PROKKA_MOD_01554	2.4.2.19
120322-bin99|PROKKA_MOD_01558	1.8.4.-
120322-bin99|PROKKA_MOD_01564	3.5.1.42
120322-bin99|PROKKA_MOD_01566	1.3.8.1
120322-bin99|PROKKA_MOD_01567	1.3.8.3
120322-bin99|PROKKA_MOD_01569	5.2.1.8
120322-bin99|PROKKA_MOD_01570	2.6.99.2
120322-bin99|PROKKA_MOD_01571	3.6.1.31
120322-bin99|PROKKA_MOD_01574	1.14.15.1
120322-bin99|PROKKA_MOD_01576	1.14.12.1
120322-bin99|PROKKA_MOD_01579	1.3.1.-
120322-bin99|PROKKA_MOD_01580	3.6.1.1
120322-bin99|PROKKA_MOD_01585	1.5.5.1
120322-bin99|PROKKA_MOD_01595	6.3.1.5
120322-bin99|PROKKA_MOD_01597	2.8.3.16
120322-bin99|PROKKA_MOD_01600	4.3.99.3
120322-bin99|PROKKA_MOD_01601	6.3.4.20
120322-bin99|PROKKA_MOD_01604	3.1.-.-
120322-bin99|PROKKA_MOD_01606	3.4.24.-
120322-bin99|PROKKA_MOD_01607	1.1.1.267
120322-bin99|PROKKA_MOD_01609	2.1.1.64
120322-bin99|PROKKA_MOD_01610	3.1.3.18
120322-bin99|PROKKA_MOD_01611	1.-.-.-
120322-bin99|PROKKA_MOD_01612	4.1.3.4
120322-bin99|PROKKA_MOD_01615	2.7.8.-
120322-bin99|PROKKA_MOD_01617	1.3.8.1
120322-bin99|PROKKA_MOD_01618	3.5.1.82
120322-bin99|PROKKA_MOD_01619	2.2.1.7
120322-bin99|PROKKA_MOD_01620	5.2.1.4
120322-bin99|PROKKA_MOD_01624	1.8.4.8
120322-bin99|PROKKA_MOD_01628	2.4.2.18
120322-bin99|PROKKA_MOD_01629	4.1.1.48
120322-bin99|PROKKA_MOD_01632	5.4.2.2
120322-bin99|PROKKA_MOD_01633	1.1.1.205
120322-bin99|PROKKA_MOD_01634	3.1.11.6
120322-bin99|PROKKA_MOD_01639	2.7.8.5
120322-bin99|PROKKA_MOD_01640	4.1.3.1
120322-bin99|PROKKA_MOD_01642	2.5.1.10
120322-bin99|PROKKA_MOD_01643	1.3.99.31
120322-bin99|PROKKA_MOD_01649	4.1.3.4
120322-bin99|PROKKA_MOD_01650	2.8.3.15
120322-bin99|PROKKA_MOD_01651	1.8.4.12
120322-bin99|PROKKA_MOD_01652	3.6.4.13
120322-bin99|PROKKA_MOD_01656	4.1.99.3
120322-bin99|PROKKA_MOD_01660	2.7.1.30
120322-bin99|PROKKA_MOD_01662	2.1.1.185
120322-bin99|PROKKA_MOD_01673	1.13.11.43
120322-bin99|PROKKA_MOD_01678	4.1.2.25
120322-bin99|PROKKA_MOD_01679	2.7.6.3
120322-bin99|PROKKA_MOD_01681	4.2.1.17
120322-bin99|PROKKA_MOD_01692	2.8.1.12
120322-bin99|PROKKA_MOD_01693	2.7.7.77
120322-bin99|PROKKA_MOD_01695	4.1.2.50
120322-bin99|PROKKA_MOD_01701	3.6.1.8
120322-bin99|PROKKA_MOD_01702	2.7.4.3
120322-bin99|PROKKA_MOD_01704	1.14.12.12
120322-bin99|PROKKA_MOD_01708	2.7.4.6
120322-bin99|PROKKA_MOD_01709	2.1.1.-
120322-bin99|PROKKA_MOD_01712	3.1.21.-
120322-bin99|PROKKA_MOD_01716	1.1.1.25
120322-bin99|PROKKA_MOD_01717	1.14.14.7
120322-bin99|PROKKA_MOD_01719	1.6.5.-
120322-bin99|PROKKA_MOD_01720	1.6.5.-
120322-bin99|PROKKA_MOD_01721	1.6.5.-
120322-bin99|PROKKA_MOD_01727	1.3.1.-
120322-bin99|PROKKA_MOD_01739	1.6.5.-
120322-bin99|PROKKA_MOD_01740	1.6.5.-
120322-bin99|PROKKA_MOD_01741	1.-.-.-
120322-bin99|PROKKA_MOD_01742	3.1.-.-
120322-bin99|PROKKA_MOD_01744	2.5.1.75
120322-bin99|PROKKA_MOD_01746	1.8.4.14
120322-bin99|PROKKA_MOD_01750	3.1.11.6
120322-bin99|PROKKA_MOD_01751	2.5.1.10
120322-bin99|PROKKA_MOD_01752	2.2.1.7
120322-bin99|PROKKA_MOD_01754	1.-.-.-
120322-bin99|PROKKA_MOD_01759	6.1.1.18
120322-bin99|PROKKA_MOD_01760	6.1.1.16
120322-bin99|PROKKA_MOD_01768	1.-.-.-
120322-bin99|PROKKA_MOD_01770	4.3.2.3
120322-bin99|PROKKA_MOD_01771	1.14.15.1
120322-bin99|PROKKA_MOD_01772	1.1.1.100
120322-bin99|PROKKA_MOD_01773	1.1.1.100
120322-bin99|PROKKA_MOD_01776	5.4.99.22
120322-bin99|PROKKA_MOD_01781	3.6.3.-
120322-bin99|PROKKA_MOD_01783	1.14.13.84
120322-bin99|PROKKA_MOD_01785	3.1.13.5
120322-bin99|PROKKA_MOD_01791	2.2.1.6
120322-bin99|PROKKA_MOD_01794	1.1.1.42
120322-bin99|PROKKA_MOD_01795	3.6.3.27
120322-bin99|PROKKA_MOD_01797	1.1.1.320
120322-bin99|PROKKA_MOD_01800	6.1.1.7
120322-bin99|PROKKA_MOD_01801	3.-.-.-
120322-bin99|PROKKA_MOD_01806	1.6.1.1
120322-bin99|PROKKA_MOD_01810	4.1.1.23
120322-bin99|PROKKA_MOD_01813	5.4.99.27
120322-bin99|PROKKA_MOD_01814	4.6.1.12
120322-bin99|PROKKA_MOD_01815	2.7.7.60
120322-bin99|PROKKA_MOD_01817	3.1.-.-
120322-bin99|PROKKA_MOD_01819	2.6.1.82
120322-bin99|PROKKA_MOD_01822	3.5.1.28
120322-bin99|PROKKA_MOD_01825	3.6.-.-
120322-bin99|PROKKA_MOD_01829	2.7.2.11
120322-bin99|PROKKA_MOD_01831	1.2.1.72
120322-bin99|PROKKA_MOD_01832	2.7.1.40
120322-bin99|PROKKA_MOD_01835	4.2.1.75
120322-bin99|PROKKA_MOD_01836	2.1.1.107
120322-bin99|PROKKA_MOD_01839	1.8.7.1
120322-bin99|PROKKA_MOD_01844	4.1.1.65
120322-bin99|PROKKA_MOD_01845	3.1.4.52
120322-bin99|PROKKA_MOD_01846	2.7.7.7
120322-bin99|PROKKA_MOD_01850	2.7.1.25
120322-bin99|PROKKA_MOD_01854	4.1.1.-
120322-bin99|PROKKA_MOD_01855	3.5.3.11
120322-bin99|PROKKA_MOD_01856	6.1.1.9
120322-bin99|PROKKA_MOD_01857	4.2.1.51
120322-bin99|PROKKA_MOD_01858	1.3.1.43
120322-bin99|PROKKA_MOD_01862	2.1.1.-
120322-bin99|PROKKA_MOD_01863	4.2.3.5
120322-bin99|PROKKA_MOD_01864	5.1.1.1
120322-bin99|PROKKA_MOD_01869	6.2.1.1
120322-bin99|PROKKA_MOD_01872	3.6.4.-
120322-bin99|PROKKA_MOD_01878	3.5.1.18
120322-bin99|PROKKA_MOD_01885	1.2.1.79
120322-bin99|PROKKA_MOD_01889	1.14.13.-
120322-bin99|PROKKA_MOD_01891	5.4.2.1
120322-bin99|PROKKA_MOD_01895	2.3.3.9
120322-bin99|PROKKA_MOD_01896	6.3.2.1
120322-bin99|PROKKA_MOD_01897	3.6.4.12
120322-bin99|PROKKA_MOD_01900	1.2.1.12
120322-bin99|PROKKA_MOD_01904	3.2.1.21
120322-bin99|PROKKA_MOD_01905	3.4.11.1
120322-bin99|PROKKA_MOD_01908	3.1.4.52
120322-bin99|PROKKA_MOD_01910	2.1.3.1
120322-bin99|PROKKA_MOD_01913	2.1.3.1
120322-bin99|PROKKA_MOD_01914	1.3.99.32
120322-bin99|PROKKA_MOD_01916	2.8.3.16
120322-bin99|PROKKA_MOD_01919	1.1.1.22
120322-bin99|PROKKA_MOD_01921	3.4.25.2
120322-bin99|PROKKA_MOD_01922	2.6.1.-
120322-bin99|PROKKA_MOD_01926	1.3.99.1
120322-bin99|PROKKA_MOD_01929	2.5.1.6
120322-bin99|PROKKA_MOD_01930	3.3.1.1
120322-bin99|PROKKA_MOD_01931	2.6.1.18
120322-bin99|PROKKA_MOD_01933	1.1.1.95
120322-bin99|PROKKA_MOD_01934	1.-.-.-
120322-bin99|PROKKA_MOD_01936	1.8.-.-
120322-bin99|PROKKA_MOD_01937	1.1.1.-
120322-bin99|PROKKA_MOD_01938	1.1.1.47
120322-bin99|PROKKA_MOD_01939	6.1.1.6
120322-bin99|PROKKA_MOD_01940	2.7.1.30
120322-bin99|PROKKA_MOD_01941	3.6.1.54
120322-bin99|PROKKA_MOD_01942	5.2.1.8
120322-bin99|PROKKA_MOD_01944	2.10.1.1
120322-bin99|PROKKA_MOD_01947	2.1.2.11
120322-bin99|PROKKA_MOD_01954	2.5.1.61
120322-bin99|PROKKA_MOD_01956	3.1.-.-
120322-bin99|PROKKA_MOD_01957	2.5.1.96
120322-bin99|PROKKA_MOD_01958	1.3.99.31
120322-bin99|PROKKA_MOD_01959	2.1.1.-
120322-bin99|PROKKA_MOD_01963	3.2.2.-
120322-bin99|PROKKA_MOD_01964	2.7.7.13
120322-bin99|PROKKA_MOD_01970	2.1.1.163
120322-bin99|PROKKA_MOD_01973	3.6.3.-
120322-bin99|PROKKA_MOD_01975	4.1.1.49
120322-bin99|PROKKA_MOD_01979	3.4.21.53
120322-bin99|PROKKA_MOD_01980	3.6.1.22
120322-bin99|PROKKA_MOD_01983	2.4.1.227
120322-bin99|PROKKA_MOD_01984	2.4.99.12
120322-bin99|PROKKA_MOD_01986	3.4.11.24
120322-bin99|PROKKA_MOD_01988	1.2.1.12
120322-bin99|PROKKA_MOD_01990	1.3.99.-
120322-bin99|PROKKA_MOD_01995	3.1.6.1
120322-bin99|PROKKA_MOD_01996	6.1.1.20
120322-bin99|PROKKA_MOD_02006	3.1.11.2
120322-bin99|PROKKA_MOD_02010	2.1.1.190
120322-bin99|PROKKA_MOD_02011	1.4.99.5
120322-bin99|PROKKA_MOD_02013	1.5.3.1
120322-bin99|PROKKA_MOD_02014	1.1.1.-
120322-bin99|PROKKA_MOD_02015	1.1.1.-
120322-bin99|PROKKA_MOD_02018	4.2.1.17
120322-bin99|PROKKA_MOD_02019	3.5.1.91
120322-bin99|PROKKA_MOD_02020	3.5.3.7
120322-bin99|PROKKA_MOD_02021	2.3.1.12
120322-bin99|PROKKA_MOD_02022	4.4.1.5
120322-bin99|PROKKA_MOD_02024	4.1.1.70
120322-bin99|PROKKA_MOD_02025	4.1.1.3
120322-bin99|PROKKA_MOD_02026	3.6.1.22
120322-bin99|PROKKA_MOD_02027	3.4.21.-
120322-bin99|PROKKA_MOD_02028	3.1.4.46
120322-bin99|PROKKA_MOD_02030	4.2.1.17
120322-bin99|PROKKA_MOD_02031	1.13.11.24
120322-bin99|PROKKA_MOD_02032	1.-.-.-
120322-bin99|PROKKA_MOD_02037	3.2.1.21
120322-bin99|PROKKA_MOD_02039	4.2.1.17
120322-bin99|PROKKA_MOD_02044	2.8.1.4
120322-bin99|PROKKA_MOD_02048	1.4.1.1
120322-bin99|PROKKA_MOD_02051	6.3.1.11
120322-bin99|PROKKA_MOD_02052	6.3.1.11
120322-bin99|PROKKA_MOD_02055	1.4.4.2
120322-bin99|PROKKA_MOD_02056	2.6.1.77
120322-bin99|PROKKA_MOD_02057	2.6.1.18
120322-bin99|PROKKA_MOD_02062	1.17.1.4
120322-bin99|PROKKA_MOD_02063	1.3.99.16
120322-bin99|PROKKA_MOD_02065	3.2.1.-
120322-bin99|PROKKA_MOD_02067	6.5.1.2
120322-bin99|PROKKA_MOD_02075	3.4.11.2
120322-bin99|PROKKA_MOD_02078	2.8.3.6
120322-bin99|PROKKA_MOD_02079	6.2.1.3
120322-bin99|PROKKA_MOD_02080	1.2.4.1
120322-bin99|PROKKA_MOD_02081	1.2.4.4
120322-bin99|PROKKA_MOD_02084	4.1.99.18
120322-bin99|PROKKA_MOD_02086	3.1.6.1
120322-bin99|PROKKA_MOD_02088	6.3.2.-
120322-bin99|PROKKA_MOD_02089	2.3.1.-
120322-bin99|PROKKA_MOD_02092	4.5.1.-
120322-bin99|PROKKA_MOD_02093	3.1.1.1
120322-bin99|PROKKA_MOD_02099	1.1.5.3
120322-bin99|PROKKA_MOD_02106	5.5.1.2
120322-bin99|PROKKA_MOD_02107	1.4.99.5
120322-bin99|PROKKA_MOD_02109	6.3.5.3
120322-bin99|PROKKA_MOD_02110	5.99.1.3
120322-bin99|PROKKA_MOD_02115	5.99.1.3
120322-bin99|PROKKA_MOD_02116	5.99.1.3
120322-bin99|PROKKA_MOD_02120	3.6.4.13
120322-bin99|PROKKA_MOD_02122	3.1.1.24
120322-bin99|PROKKA_MOD_02123	2.8.1.-
120322-bin99|PROKKA_MOD_02124	2.1.1.35
120322-bin99|PROKKA_MOD_02125	2.3.1.-
120322-bin99|PROKKA_MOD_02126	4.2.1.59
120322-bin99|PROKKA_MOD_02127	1.4.1.2
120322-bin99|PROKKA_MOD_02128	6.1.1.3
120322-bin99|PROKKA_MOD_02129	2.3.1.181
120322-bin99|PROKKA_MOD_02131	3.4.16.4
120322-bin99|PROKKA_MOD_02133	4.1.2.20
120322-bin99|PROKKA_MOD_02134	1.4.3.-
120322-bin99|PROKKA_MOD_02138	2.6.1.62
120322-bin99|PROKKA_MOD_02143	3.1.26.4
120322-bin99|PROKKA_MOD_02144	2.3.1.180
120322-bin99|PROKKA_MOD_02145	1.6.99.3
120322-bin99|PROKKA_MOD_02146	6.1.1.9
120322-bin99|PROKKA_MOD_02150	2.5.1.18
120322-bin99|PROKKA_MOD_02152	2.5.1.-
120322-bin99|PROKKA_MOD_02153	1.3.1.34
120322-bin99|PROKKA_MOD_02157	1.6.1.2
120322-bin99|PROKKA_MOD_02160	1.8.1.4
120322-bin99|PROKKA_MOD_02161	3.6.-.-
120322-bin99|PROKKA_MOD_02165	5.99.1.3
120322-bin99|PROKKA_MOD_02169	1.3.1.14
120322-bin99|PROKKA_MOD_02173	1.3.99.-
120322-bin99|PROKKA_MOD_02174	1.2.1.8
120322-bin99|PROKKA_MOD_02175	1.11.1.18
120322-bin99|PROKKA_MOD_02179	5.99.1.2
120322-bin99|PROKKA_MOD_02180	2.6.1.16
120322-bin99|PROKKA_MOD_02181	3.4.13.9
120322-bin99|PROKKA_MOD_02182	3.5.3.7
120322-bin99|PROKKA_MOD_02186	2.7.8.33
120322-bin99|PROKKA_MOD_02188	2.5.1.47
120322-bin99|PROKKA_MOD_02191	6.2.1.3
120322-bin99|PROKKA_MOD_02195	6.1.1.16
120322-bin99|PROKKA_MOD_02196	1.1.5.3
120322-bin99|PROKKA_MOD_02197	1.11.1.15
120322-bin99|PROKKA_MOD_02199	3.6.4.13
120322-bin99|PROKKA_MOD_02203	4.2.1.8
120322-bin99|PROKKA_MOD_02206	1.3.99.-
120322-bin99|PROKKA_MOD_02207	1.14.14.7
120322-bin99|PROKKA_MOD_02212	2.7.8.33
120322-bin99|PROKKA_MOD_02214	5.2.1.4
120322-bin99|PROKKA_MOD_02216	2.3.1.12
120322-bin99|PROKKA_MOD_02217	1.2.1.27
120322-bin99|PROKKA_MOD_02218	1.1.1.77
120322-bin99|PROKKA_MOD_02219	1.13.12.16
120322-bin99|PROKKA_MOD_02220	1.1.1.100
120322-bin99|PROKKA_MOD_02222	2.5.1.47
120322-bin99|PROKKA_MOD_02228	1.-.-.-
120322-bin99|PROKKA_MOD_02229	2.7.7.4
120322-bin99|PROKKA_MOD_02237	2.8.1.-
120322-bin99|PROKKA_MOD_02238	2.3.3.1
120322-bin99|PROKKA_MOD_02243	2.1.2.-
120322-bin99|PROKKA_MOD_02244	1.13.12.16
120322-bin99|PROKKA_MOD_02248	3.6.3.-
120322-bin99|PROKKA_MOD_02250	3.1.1.-
120322-bin99|PROKKA_MOD_02251	2.3.1.-
120322-bin99|PROKKA_MOD_02252	2.3.1.174
120322-bin99|PROKKA_MOD_02254	5.99.1.3
120322-bin99|PROKKA_MOD_02255	2.3.1.129
120322-bin99|PROKKA_MOD_02256	2.4.1.182
120322-bin99|PROKKA_MOD_02259	5.4.99.20
120322-bin99|PROKKA_MOD_02260	3.6.1.-
120322-bin99|PROKKA_MOD_02261	6.1.1.18
120322-bin99|PROKKA_MOD_02263	1.3.99.-
120322-bin99|PROKKA_MOD_02264	2.3.1.117
120322-bin99|PROKKA_MOD_02266	1.13.11.27
120322-bin99|PROKKA_MOD_02267	1.13.11.-
120322-bin99|PROKKA_MOD_02269	2.7.7.24
120322-bin99|PROKKA_MOD_02272	5.1.3.13
120322-bin99|PROKKA_MOD_02273	2.7.7.24
120322-bin99|PROKKA_MOD_02274	1.13.12.16
120322-bin99|PROKKA_MOD_02275	4.1.2.41
120322-bin99|PROKKA_MOD_02277	1.1.1.100
120322-bin99|PROKKA_MOD_02279	3.-.-.-
120322-bin99|PROKKA_MOD_02281	3.2.2.27
120322-bin99|PROKKA_MOD_02291	1.14.12.12
120322-bin99|PROKKA_MOD_02292	1.3.99.1
120419-bin15|PROKKA_MOD_00002	2.4.99.17
120419-bin15|PROKKA_MOD_00005	1.8.1.4
120419-bin15|PROKKA_MOD_00008	1.2.1.27
120419-bin15|PROKKA_MOD_00010	2.7.7.3
120419-bin15|PROKKA_MOD_00011	1.2.1.12
120419-bin15|PROKKA_MOD_00012	1.2.1.12
120419-bin15|PROKKA_MOD_00015	2.2.1.1
120419-bin15|PROKKA_MOD_00020	6.3.5.3
120419-bin15|PROKKA_MOD_00022	5.1.1.3
120419-bin15|PROKKA_MOD_00023	1.2.1.38
120419-bin15|PROKKA_MOD_00025	6.1.1.19
120419-bin15|PROKKA_MOD_00027	3.2.1.52
120419-bin15|PROKKA_MOD_00031	4.1.1.20
120419-bin15|PROKKA_MOD_00034	4.3.2.1
120419-bin15|PROKKA_MOD_00036	3.2.2.20
120419-bin15|PROKKA_MOD_00037	2.3.1.9
120419-bin15|PROKKA_MOD_00038	1.1.1.100
120419-bin15|PROKKA_MOD_00042	2.5.1.90
120419-bin15|PROKKA_MOD_00043	2.7.1.148
120419-bin15|PROKKA_MOD_00045	1.5.5.1
120419-bin15|PROKKA_MOD_00052	1.9.3.1
120419-bin15|PROKKA_MOD_00054	5.4.99.28
120419-bin15|PROKKA_MOD_00055	2.1.1.10
120419-bin15|PROKKA_MOD_00057	1.8.4.14
120419-bin15|PROKKA_MOD_00058	2.3.2.2
120419-bin15|PROKKA_MOD_00061	2.6.1.42
120419-bin15|PROKKA_MOD_00062	1.1.-.-
120419-bin15|PROKKA_MOD_00064	1.17.1.8
120419-bin15|PROKKA_MOD_00066	2.1.1.176
120419-bin15|PROKKA_MOD_00068	3.4.23.36
120419-bin15|PROKKA_MOD_00077	1.-.-.-
120419-bin15|PROKKA_MOD_00078	2.7.1.40
120419-bin15|PROKKA_MOD_00081	6.1.1.20
120419-bin15|PROKKA_MOD_00084	2.7.7.8
120419-bin15|PROKKA_MOD_00086	1.2.1.83
120419-bin15|PROKKA_MOD_00087	2.3.1.41
120419-bin15|PROKKA_MOD_00090	1.2.1.11
120419-bin15|PROKKA_MOD_00091	4.2.1.1
120419-bin15|PROKKA_MOD_00092	3.4.11.1
120419-bin15|PROKKA_MOD_00093	3.4.22.-
120419-bin15|PROKKA_MOD_00097	2.1.1.-
120419-bin15|PROKKA_MOD_00099	2.3.1.117
120419-bin15|PROKKA_MOD_00101	3.5.1.18
120419-bin15|PROKKA_MOD_00102	2.3.1.-
120419-bin15|PROKKA_MOD_00103	3.1.13.1
120419-bin15|PROKKA_MOD_00104	4.2.2.-
120419-bin15|PROKKA_MOD_00105	2.7.7.7
120419-bin15|PROKKA_MOD_00106	1.1.1.284
120419-bin15|PROKKA_MOD_00110	3.5.4.32
120419-bin15|PROKKA_MOD_00111	3.5.2.7
120419-bin15|PROKKA_MOD_00112	4.3.1.3
120419-bin15|PROKKA_MOD_00114	4.2.1.49
120419-bin15|PROKKA_MOD_00115	1.8.4.-
120419-bin15|PROKKA_MOD_00116	1.-.-.-
120419-bin15|PROKKA_MOD_00120	3.6.3.-
120419-bin15|PROKKA_MOD_00124	6.2.1.25
120419-bin15|PROKKA_MOD_00125	1.3.99.-
120419-bin15|PROKKA_MOD_00126	5.3.3.18
120419-bin15|PROKKA_MOD_00128	1.1.1.30
120419-bin15|PROKKA_MOD_00129	1.6.99.1
120419-bin15|PROKKA_MOD_00130	1.3.99.-
120419-bin15|PROKKA_MOD_00131	4.2.1.17
120419-bin15|PROKKA_MOD_00135	4.6.1.1
120419-bin15|PROKKA_MOD_00139	1.3.99.31
120419-bin15|PROKKA_MOD_00140	1.3.99.31
120419-bin15|PROKKA_MOD_00141	2.1.2.10
120419-bin15|PROKKA_MOD_00142	2.6.1.77
120419-bin15|PROKKA_MOD_00144	1.5.8.2
120419-bin15|PROKKA_MOD_00146	2.1.1.164
120419-bin15|PROKKA_MOD_00147	1.14.12.1
120419-bin15|PROKKA_MOD_00148	3.6.3.31
120419-bin15|PROKKA_MOD_00151	3.1.6.6
120419-bin15|PROKKA_MOD_00152	1.1.1.31
120419-bin15|PROKKA_MOD_00153	1.1.99.-
120419-bin15|PROKKA_MOD_00154	4.2.1.-
120419-bin15|PROKKA_MOD_00156	1.3.99.-
120419-bin15|PROKKA_MOD_00157	1.1.1.108
120419-bin15|PROKKA_MOD_00158	2.-.-.-
120419-bin15|PROKKA_MOD_00160	3.4.15.5
120419-bin15|PROKKA_MOD_00163	3.6.1.23
120419-bin15|PROKKA_MOD_00165	6.1.1.2
120419-bin15|PROKKA_MOD_00173	2.5.1.78
120419-bin15|PROKKA_MOD_00175	2.5.1.9
120419-bin15|PROKKA_MOD_00177	2.6.1.1
120419-bin15|PROKKA_MOD_00179	5.99.1.3
120419-bin15|PROKKA_MOD_00180	3.6.3.-
120419-bin15|PROKKA_MOD_00182	6.1.1.15
120419-bin15|PROKKA_MOD_00185	2.7.4.1
120419-bin15|PROKKA_MOD_00189	6.6.1.2
120419-bin15|PROKKA_MOD_00191	5.4.1.2
120419-bin15|PROKKA_MOD_00192	2.1.1.130
120419-bin15|PROKKA_MOD_00193	2.1.1.131
120419-bin15|PROKKA_MOD_00194	1.3.1.54
120419-bin15|PROKKA_MOD_00195	2.1.1.132
120419-bin15|PROKKA_MOD_00197	2.1.1.133
120419-bin15|PROKKA_MOD_00199	2.1.1.107
120419-bin15|PROKKA_MOD_00204	1.1.1.81
120419-bin15|PROKKA_MOD_00213	2.6.1.16
120419-bin15|PROKKA_MOD_00215	1.4.1.13
