120619-bin3|PROKKA_MOD_02421	PF04116
120619-bin3|PROKKA_MOD_02423	PF07715
120619-bin3|PROKKA_MOD_02426	PF03328
120619-bin3|PROKKA_MOD_02427	PF08546
120619-bin3|PROKKA_MOD_02429	PF00211
120619-bin3|PROKKA_MOD_02430	PF00501
120619-bin3|PROKKA_MOD_02433	PF10502
120619-bin3|PROKKA_MOD_02434	PF00437
120619-bin3|PROKKA_MOD_02436	PF00437
120619-bin3|PROKKA_MOD_02438	PF00005
120619-bin3|PROKKA_MOD_02440	PF00753
120619-bin3|PROKKA_MOD_02441	PF00155
120619-bin3|PROKKA_MOD_02443	PF01926
120619-bin3|PROKKA_MOD_02444	PF00034
120619-bin3|PROKKA_MOD_02450	PF05226
120619-bin3|PROKKA_MOD_02451	PF00005
120619-bin3|PROKKA_MOD_02453	PF01075
120619-bin3|PROKKA_MOD_02454	PF00044
120619-bin3|PROKKA_MOD_02456	PF00044
120619-bin3|PROKKA_MOD_02459	PF06146
120619-bin3|PROKKA_MOD_02466	PF00155
120619-bin3|PROKKA_MOD_02467	PF08331
120619-bin3|PROKKA_MOD_02469	PF03721
120619-bin3|PROKKA_MOD_02470	PF00035
120619-bin3|PROKKA_MOD_02471	PF01926
120619-bin3|PROKKA_MOD_02472	PF11967
120619-bin3|PROKKA_MOD_02473	PF00665
120619-bin3|PROKKA_MOD_02475	PF01551
120619-bin3|PROKKA_MOD_02476	PF13462
120619-bin3|PROKKA_MOD_02478	PF08212
120619-bin3|PROKKA_MOD_02480	PF00174
120619-bin3|PROKKA_MOD_02481	PF13683
120619-bin3|PROKKA_MOD_02482	PF01527
120619-bin3|PROKKA_MOD_02483	PF00909
120619-bin3|PROKKA_MOD_02484	PF03061
120619-bin3|PROKKA_MOD_02486	PF01557
120619-bin3|PROKKA_MOD_02488	PF13450
120619-bin3|PROKKA_MOD_02490	PF13450
120619-bin3|PROKKA_MOD_02491	PF07582
120619-bin3|PROKKA_MOD_02492	PF01408
120619-bin3|PROKKA_MOD_02494	PF00166
120619-bin3|PROKKA_MOD_02500	PF07635
120619-bin3|PROKKA_MOD_02506	PF00884
120619-bin3|PROKKA_MOD_02507	PF12704
120619-bin3|PROKKA_MOD_02508	PF00005
120619-bin3|PROKKA_MOD_02509	PF02518
120619-bin3|PROKKA_MOD_02511	PF00474
120619-bin3|PROKKA_MOD_02514	PF00144
120619-bin3|PROKKA_MOD_02520	PF02120
120619-bin3|PROKKA_MOD_02521	PF03748
120619-bin3|PROKKA_MOD_02525	PF01527
120619-bin3|PROKKA_MOD_02526	PF00665
120619-bin3|PROKKA_MOD_02528	PF00448
120619-bin3|PROKKA_MOD_02531	PF09831
120619-bin3|PROKKA_MOD_02536	PF13409
120619-bin3|PROKKA_MOD_02538	PF04952
120619-bin3|PROKKA_MOD_02541	PF02146
120619-bin3|PROKKA_MOD_02545	PF01381
120619-bin3|PROKKA_MOD_02548	PF00448
120619-bin3|PROKKA_MOD_02551	PF01427
120619-bin3|PROKKA_MOD_02553	PF04116
120619-bin3|PROKKA_MOD_02554	PF07908
120619-bin3|PROKKA_MOD_02556	PF00144
120619-bin3|PROKKA_MOD_02558	PF02321
120619-bin3|PROKKA_MOD_02560	PF00126
120619-bin3|PROKKA_MOD_02561	PF01965
120619-bin3|PROKKA_MOD_02564	PF00034
120619-bin3|PROKKA_MOD_02566	PF04552
120619-bin3|PROKKA_MOD_02567	PF00359
120619-bin3|PROKKA_MOD_02570	PF13662
120619-bin3|PROKKA_MOD_02571	PF01612
120619-bin3|PROKKA_MOD_02574	PF11412
120619-bin3|PROKKA_MOD_02578	PF00916
120619-bin3|PROKKA_MOD_02579	PF13180
120619-bin3|PROKKA_MOD_02580	PF00206
120619-bin3|PROKKA_MOD_02581	PF01433
120619-bin3|PROKKA_MOD_02583	PF04339
120619-bin3|PROKKA_MOD_02584	PF01557
120619-bin3|PROKKA_MOD_02586	PF03352
120619-bin3|PROKKA_MOD_02588	PF00589
120619-bin3|PROKKA_MOD_02589	PF13356
120619-bin3|PROKKA_MOD_02590	PF00589
120619-bin3|PROKKA_MOD_02591	PF13356
120619-bin3|PROKKA_MOD_02592	PF07687
120619-bin3|PROKKA_MOD_02593	PF00248
120619-bin3|PROKKA_MOD_02594	PF07687
120619-bin3|PROKKA_MOD_02595	PF00248
120619-bin3|PROKKA_MOD_02597	PF00664
120619-bin3|PROKKA_MOD_02598	PF00664
120619-bin3|PROKKA_MOD_02599	PF01569
120619-bin3|PROKKA_MOD_02600	PF13528
120619-bin3|PROKKA_MOD_02606	PF01177
120619-bin3|PROKKA_MOD_02608	PF00005
120619-bin3|PROKKA_MOD_02609	PF01411
120619-bin3|PROKKA_MOD_02610	PF01418
120619-bin3|PROKKA_MOD_02613	PF04412
120619-bin3|PROKKA_MOD_02614	PF07715
120619-bin3|PROKKA_MOD_02616	PF03626
120619-bin3|PROKKA_MOD_02618	PF06029
120619-bin3|PROKKA_MOD_02619	PF12833
120619-bin3|PROKKA_MOD_02620	PF07715
120619-bin3|PROKKA_MOD_02622	PF11026
120619-bin3|PROKKA_MOD_02626	PF04412
120619-bin3|PROKKA_MOD_02628	PF13683
120619-bin3|PROKKA_MOD_02629	PF12850
120619-bin3|PROKKA_MOD_02631	PF04542
120619-bin3|PROKKA_MOD_02635	PF00291
120619-bin3|PROKKA_MOD_02636	PF13795
120619-bin3|PROKKA_MOD_02639	PF04290
120619-bin3|PROKKA_MOD_02640	PF04290
120619-bin3|PROKKA_MOD_02641	PF13683
120619-bin3|PROKKA_MOD_02643	PF00005
120619-bin3|PROKKA_MOD_02645	PF00155
120619-bin3|PROKKA_MOD_02646	PF00570
120619-bin3|PROKKA_MOD_02648	PF00005
120619-bin3|PROKKA_MOD_02650	PF13360
120619-bin3|PROKKA_MOD_02651	PF01571
120619-bin3|PROKKA_MOD_02656	PF03658
120619-bin3|PROKKA_MOD_02669	PF13795
120619-bin32|PROKKA_MOD_00001	PF08811
120619-bin32|PROKKA_MOD_00002	PF07394
120619-bin32|PROKKA_MOD_00003	PF04326
120619-bin32|PROKKA_MOD_00004	PF00106
120619-bin32|PROKKA_MOD_00006	PF00231
120619-bin32|PROKKA_MOD_00007	PF00006
120619-bin32|PROKKA_MOD_00008	PF00213
120619-bin32|PROKKA_MOD_00009	PF00430
120619-bin32|PROKKA_MOD_00011	PF00119
120619-bin32|PROKKA_MOD_00013	PF09527
120619-bin32|PROKKA_MOD_00014	PF04519
120619-bin32|PROKKA_MOD_00016	PF00005
120619-bin32|PROKKA_MOD_00018	PF02525
120619-bin32|PROKKA_MOD_00019	PF13683
120619-bin32|PROKKA_MOD_00021	PF08757
120619-bin32|PROKKA_MOD_00022	PF12680
120619-bin32|PROKKA_MOD_00024	PF13205
120619-bin32|PROKKA_MOD_00025	PF11306
120619-bin32|PROKKA_MOD_00026	PF01551
120619-bin32|PROKKA_MOD_00027	PF00342
120619-bin32|PROKKA_MOD_00028	PF13620
120619-bin32|PROKKA_MOD_00030	PF01553
120619-bin32|PROKKA_MOD_00031	PF03405
120619-bin32|PROKKA_MOD_00032	PF00795
120619-bin32|PROKKA_MOD_00034	PF00582
120619-bin32|PROKKA_MOD_00035	PF02518
120619-bin32|PROKKA_MOD_00036	PF00378
120619-bin32|PROKKA_MOD_00038	PF12833
120619-bin32|PROKKA_MOD_00040	PF01966
120619-bin32|PROKKA_MOD_00041	PF00587
120619-bin32|PROKKA_MOD_00042	PF00156
120619-bin32|PROKKA_MOD_00043	PF13205
120619-bin32|PROKKA_MOD_00044	PF12867
120619-bin32|PROKKA_MOD_00045	PF03960
120619-bin32|PROKKA_MOD_00046	PF00534
120619-bin32|PROKKA_MOD_00048	PF00265
120619-bin32|PROKKA_MOD_00049	PF02355
120619-bin32|PROKKA_MOD_00050	PF00406
120619-bin32|PROKKA_MOD_00051	PF01018
120619-bin32|PROKKA_MOD_00053	PF13382
120619-bin32|PROKKA_MOD_00055	PF01551
120619-bin32|PROKKA_MOD_00056	PF01266
120619-bin32|PROKKA_MOD_00057	PF05544
120619-bin32|PROKKA_MOD_00058	PF04237
120619-bin32|PROKKA_MOD_00060	PF12697
120619-bin32|PROKKA_MOD_00061	PF04199
120619-bin32|PROKKA_MOD_00062	PF04055
120619-bin32|PROKKA_MOD_00063	PF02075
120619-bin32|PROKKA_MOD_00064	PF05430
120619-bin32|PROKKA_MOD_00066	PF01063
120619-bin32|PROKKA_MOD_00067	PF02837
120619-bin32|PROKKA_MOD_00068	PF12893
120619-bin32|PROKKA_MOD_00069	PF01503
120619-bin32|PROKKA_MOD_00071	PF03352
120619-bin32|PROKKA_MOD_00072	PF00557
120619-bin32|PROKKA_MOD_00076	PF01145
120619-bin32|PROKKA_MOD_00078	PF00749
120619-bin32|PROKKA_MOD_00080	PF02130
120619-bin32|PROKKA_MOD_00081	PF01134
120619-bin32|PROKKA_MOD_00082	PF13489
120619-bin32|PROKKA_MOD_00085	PF02826
120619-bin32|PROKKA_MOD_00087	PF02548
120619-bin32|PROKKA_MOD_00088	PF12893
120619-bin32|PROKKA_MOD_00091	PF01596
120619-bin32|PROKKA_MOD_00092	PF02416
120619-bin32|PROKKA_MOD_00093	PF00488
120619-bin32|PROKKA_MOD_00094	PF00588
120619-bin32|PROKKA_MOD_00095	PF03448
120619-bin32|PROKKA_MOD_00096	PF00398
120619-bin32|PROKKA_MOD_00098	PF14114
120619-bin32|PROKKA_MOD_00100	PF00251
120619-bin32|PROKKA_MOD_00101	PF05598
120619-bin32|PROKKA_MOD_00102	PF00251
120619-bin32|PROKKA_MOD_00105	PF13088
120619-bin32|PROKKA_MOD_00107	PF01156
120619-bin32|PROKKA_MOD_00108	PF03747
120619-bin32|PROKKA_MOD_00110	PF00294
120619-bin32|PROKKA_MOD_00111	PF03747
120619-bin32|PROKKA_MOD_00112	PF01156
120619-bin32|PROKKA_MOD_00114	PF07980
120619-bin32|PROKKA_MOD_00115	PF13715
120619-bin32|PROKKA_MOD_00116	PF00392
120619-bin32|PROKKA_MOD_00117	PF01245
120619-bin32|PROKKA_MOD_00118	PF03971
120619-bin32|PROKKA_MOD_00119	PF13715
120619-bin32|PROKKA_MOD_00120	PF14054
120619-bin32|PROKKA_MOD_00121	PF01380
120619-bin32|PROKKA_MOD_00123	PF00005
120619-bin32|PROKKA_MOD_00125	PF00724
120619-bin32|PROKKA_MOD_00126	PF02678
120619-bin32|PROKKA_MOD_00127	PF02678
120619-bin32|PROKKA_MOD_00128	PF12802
120619-bin32|PROKKA_MOD_00129	PF03358
120619-bin32|PROKKA_MOD_00130	PF13585
120619-bin32|PROKKA_MOD_00131	PF01039
120619-bin32|PROKKA_MOD_00132	PF01709
120619-bin32|PROKKA_MOD_00134	PF03629
120619-bin32|PROKKA_MOD_00135	PF07690
120619-bin32|PROKKA_MOD_00136	PF07971
120619-bin32|PROKKA_MOD_00137	PF07971
120619-bin32|PROKKA_MOD_00138	PF07971
120619-bin32|PROKKA_MOD_00139	PF00754
120619-bin32|PROKKA_MOD_00141	PF07980
120619-bin32|PROKKA_MOD_00142	PF13715
120619-bin32|PROKKA_MOD_00144	PF00270
120619-bin32|PROKKA_MOD_00147	PF00587
120619-bin32|PROKKA_MOD_00148	PF01687
120619-bin32|PROKKA_MOD_00149	PF13715
120619-bin32|PROKKA_MOD_00150	PF00266
120619-bin32|PROKKA_MOD_00151	PF00144
120619-bin32|PROKKA_MOD_00152	PF01458
120619-bin32|PROKKA_MOD_00153	PF05635
120619-bin32|PROKKA_MOD_00154	PF00005
120619-bin32|PROKKA_MOD_00155	PF01458
120619-bin32|PROKKA_MOD_00156	PF01521
120619-bin32|PROKKA_MOD_00157	PF03150
120619-bin32|PROKKA_MOD_00161	PF00586
120619-bin32|PROKKA_MOD_00162	PF14493
120619-bin32|PROKKA_MOD_00164	PF03454
120619-bin32|PROKKA_MOD_00165	PF01967
120619-bin32|PROKKA_MOD_00166	PF12804
120619-bin32|PROKKA_MOD_00167	PF00899
120619-bin32|PROKKA_MOD_00169	PF01595
120619-bin32|PROKKA_MOD_00170	PF00436
120619-bin32|PROKKA_MOD_00171	PF00730
120619-bin32|PROKKA_MOD_00172	PF00216
120619-bin32|PROKKA_MOD_00173	PF10150
120619-bin32|PROKKA_MOD_00175	PF13715
120619-bin32|PROKKA_MOD_00177	PF13669
120619-bin32|PROKKA_MOD_00179	PF11297
120619-bin32|PROKKA_MOD_00180	PF02673
120619-bin32|PROKKA_MOD_00181	PF01509
120619-bin32|PROKKA_MOD_00184	PF02222
120619-bin32|PROKKA_MOD_00187	PF01168
120619-bin32|PROKKA_MOD_00189	PF00474
120619-bin32|PROKKA_MOD_00190	PF00701
120619-bin32|PROKKA_MOD_00192	PF01368
120619-bin32|PROKKA_MOD_00193	PF02566
120619-bin32|PROKKA_MOD_00194	PF13585
120619-bin32|PROKKA_MOD_00197	PF03009
120619-bin32|PROKKA_MOD_00198	PF00654
120619-bin32|PROKKA_MOD_00199	PF00152
120619-bin32|PROKKA_MOD_00200	PF00590
120619-bin32|PROKKA_MOD_00202	PF10677
120619-bin32|PROKKA_MOD_00203	PF01926
120619-bin32|PROKKA_MOD_00204	PF01595
120619-bin32|PROKKA_MOD_00205	PF01609
120619-bin32|PROKKA_MOD_00206	PF01370
120619-bin32|PROKKA_MOD_00207	PF01041
120619-bin32|PROKKA_MOD_00208	PF01804
120619-bin32|PROKKA_MOD_00209	PF00881
120619-bin32|PROKKA_MOD_00210	PF00487
120619-bin32|PROKKA_MOD_00211	PF00849
120619-bin32|PROKKA_MOD_00212	PF01926
120619-bin32|PROKKA_MOD_00213	PF12697
120619-bin32|PROKKA_MOD_00214	PF02381
120619-bin32|PROKKA_MOD_00215	PF01795
120619-bin32|PROKKA_MOD_00217	PF00905
120619-bin32|PROKKA_MOD_00218	PF08245
120619-bin32|PROKKA_MOD_00220	PF08245
120619-bin32|PROKKA_MOD_00221	PF01098
120619-bin32|PROKKA_MOD_00222	PF04101
120619-bin32|PROKKA_MOD_00224	PF07715
120619-bin32|PROKKA_MOD_00226	PF05525
120619-bin32|PROKKA_MOD_00227	PF13450
120619-bin32|PROKKA_MOD_00228	PF04240
120619-bin32|PROKKA_MOD_00229	PF12697
120619-bin32|PROKKA_MOD_00230	PF00557
120619-bin32|PROKKA_MOD_00231	PF00270
120619-bin32|PROKKA_MOD_00233	PF00890
120619-bin32|PROKKA_MOD_00234	PF13085
120619-bin32|PROKKA_MOD_00235	PF00310
120619-bin32|PROKKA_MOD_00236	PF00294
120619-bin32|PROKKA_MOD_00237	PF02657
120619-bin32|PROKKA_MOD_00238	PF01883
120619-bin32|PROKKA_MOD_00239	PF10652
120619-bin32|PROKKA_MOD_00240	PF11276
120619-bin32|PROKKA_MOD_00241	PF04298
120619-bin32|PROKKA_MOD_00242	PF00009
120619-bin32|PROKKA_MOD_00244	PF07676
120619-bin32|PROKKA_MOD_00245	PF04389
120619-bin32|PROKKA_MOD_00246	PF01207
120619-bin32|PROKKA_MOD_00247	PF12704
120619-bin32|PROKKA_MOD_00248	PF02033
120619-bin32|PROKKA_MOD_00249	PF02823
120619-bin32|PROKKA_MOD_00250	PF00006
120619-bin32|PROKKA_MOD_00251	PF00691
120619-bin32|PROKKA_MOD_00252	PF00155
120619-bin32|PROKKA_MOD_00253	PF00580
120619-bin32|PROKKA_MOD_00254	PF02535
120619-bin32|PROKKA_MOD_00255	PF02742
120619-bin32|PROKKA_MOD_00256	PF07944
120619-bin32|PROKKA_MOD_00257	PF13088
120619-bin32|PROKKA_MOD_00258	PF13378
120619-bin32|PROKKA_MOD_00259	PF02826
120619-bin32|PROKKA_MOD_00261	PF04074
120619-bin32|PROKKA_MOD_00262	PF03629
120619-bin32|PROKKA_MOD_00263	PF03747
120619-bin32|PROKKA_MOD_00264	PF13088
120619-bin32|PROKKA_MOD_00265	PF01522
120619-bin32|PROKKA_MOD_00266	PF03747
120619-bin32|PROKKA_MOD_00267	PF03629
120619-bin32|PROKKA_MOD_00268	PF09907
120619-bin32|PROKKA_MOD_00270	PF01810
120619-bin32|PROKKA_MOD_00271	PF00970
120619-bin32|PROKKA_MOD_00272	PF02774
120619-bin32|PROKKA_MOD_00273	PF00581
120619-bin32|PROKKA_MOD_00275	PF04468
120619-bin32|PROKKA_MOD_00276	PF14109
120619-bin32|PROKKA_MOD_00277	PF00912
120619-bin32|PROKKA_MOD_00278	PF01144
120619-bin32|PROKKA_MOD_00279	PF05635
120619-bin32|PROKKA_MOD_00280	PF01144
120619-bin32|PROKKA_MOD_00281	PF03372
120619-bin32|PROKKA_MOD_00282	PF01464
120619-bin32|PROKKA_MOD_00284	PF03030
120619-bin32|PROKKA_MOD_00285	PF02626
120619-bin32|PROKKA_MOD_00286	PF02682
120619-bin32|PROKKA_MOD_00287	PF03746
120619-bin32|PROKKA_MOD_00288	PF01566
120619-bin32|PROKKA_MOD_00289	PF01293
120619-bin32|PROKKA_MOD_00291	PF03435
120619-bin32|PROKKA_MOD_00292	PF05175
120619-bin32|PROKKA_MOD_00299	PF08843
120619-bin32|PROKKA_MOD_00300	PF13338
120619-bin32|PROKKA_MOD_00301	PF10686
120619-bin32|PROKKA_MOD_00305	PF02018
120619-bin32|PROKKA_MOD_00306	PF00331
120619-bin32|PROKKA_MOD_00307	PF13347
120619-bin32|PROKKA_MOD_00308	PF04616
120619-bin32|PROKKA_MOD_00309	PF00457
120619-bin32|PROKKA_MOD_00311	PF00923
120619-bin32|PROKKA_MOD_00312	PF00456
120619-bin32|PROKKA_MOD_00313	PF01261
120619-bin32|PROKKA_MOD_00314	PF00370
120619-bin32|PROKKA_MOD_00315	PF13377
120619-bin32|PROKKA_MOD_00317	PF01804
120619-bin32|PROKKA_MOD_00318	PF00155
120619-bin32|PROKKA_MOD_00319	PF00155
120619-bin32|PROKKA_MOD_00320	PF01019
120619-bin32|PROKKA_MOD_00321	PF00939
120619-bin32|PROKKA_MOD_00322	PF04952
120619-bin32|PROKKA_MOD_00323	PF00246
120619-bin32|PROKKA_MOD_00324	PF13715
120619-bin32|PROKKA_MOD_00326	PF12680
120619-bin32|PROKKA_MOD_00327	PF00106
120619-bin32|PROKKA_MOD_00328	PF00474
120619-bin32|PROKKA_MOD_00329	PF00815
120619-bin32|PROKKA_MOD_00333	PF07366
120619-bin32|PROKKA_MOD_00334	PF07366
120619-bin32|PROKKA_MOD_00335	PF07366
120619-bin32|PROKKA_MOD_00336	PF03328
120619-bin32|PROKKA_MOD_00337	PF12697
120619-bin32|PROKKA_MOD_00338	PF12771
120619-bin32|PROKKA_MOD_00339	PF13715
120619-bin32|PROKKA_MOD_00341	PF14129
120619-bin32|PROKKA_MOD_00342	PF13147
120619-bin32|PROKKA_MOD_00343	PF00535
120619-bin32|PROKKA_MOD_00345	PF02602
120619-bin32|PROKKA_MOD_00346	PF13481
120619-bin32|PROKKA_MOD_00347	PF03706
120619-bin32|PROKKA_MOD_00348	PF02261
120619-bin32|PROKKA_MOD_00349	PF02569
120619-bin32|PROKKA_MOD_00350	PF08323
120619-bin32|PROKKA_MOD_00351	PF14092
120619-bin32|PROKKA_MOD_00352	PF01380
120619-bin32|PROKKA_MOD_00353	PF00154
120619-bin32|PROKKA_MOD_00354	PF13508
120619-bin32|PROKKA_MOD_00355	PF02502
120619-bin32|PROKKA_MOD_00356	PF00933
120619-bin32|PROKKA_MOD_00357	PF00884
120619-bin32|PROKKA_MOD_00358	PF13347
120619-bin32|PROKKA_MOD_00359	PF06165
120619-bin32|PROKKA_MOD_00360	PF00933
120619-bin32|PROKKA_MOD_00361	PF00150
120619-bin32|PROKKA_MOD_00362	PF00884
120619-bin32|PROKKA_MOD_00363	PF00884
120619-bin32|PROKKA_MOD_00367	PF13899
120619-bin32|PROKKA_MOD_00368	PF01171
120619-bin32|PROKKA_MOD_00369	PF12697
120619-bin32|PROKKA_MOD_00370	PF00425
120619-bin32|PROKKA_MOD_00371	PF07992
120619-bin32|PROKKA_MOD_00372	PF13692
120619-bin32|PROKKA_MOD_00373	PF01432
120619-bin32|PROKKA_MOD_00374	PF00731
120619-bin32|PROKKA_MOD_00376	PF02222
120619-bin32|PROKKA_MOD_00378	PF01272
120619-bin32|PROKKA_MOD_00379	PF01230
120619-bin32|PROKKA_MOD_00380	PF00403
120619-bin32|PROKKA_MOD_00381	PF00581
120619-bin32|PROKKA_MOD_00382	PF00753
120619-bin32|PROKKA_MOD_00383	PF00916
120619-bin32|PROKKA_MOD_00384	PF05496
120619-bin32|PROKKA_MOD_00385	PF00115
120619-bin32|PROKKA_MOD_00388	PF13442
120619-bin32|PROKKA_MOD_00389	PF11821
120619-bin32|PROKKA_MOD_00390	PF03916
120619-bin32|PROKKA_MOD_00391	PF13247
120619-bin32|PROKKA_MOD_00393	PF05592
120619-bin32|PROKKA_MOD_00394	PF03629
120619-bin32|PROKKA_MOD_00399	PF00884
120619-bin32|PROKKA_MOD_00400	PF05336
120619-bin32|PROKKA_MOD_00401	PF00884
120619-bin32|PROKKA_MOD_00402	PF00392
120619-bin32|PROKKA_MOD_00404	PF11751
120619-bin32|PROKKA_MOD_00405	PF01177
120619-bin32|PROKKA_MOD_00406	PF03938
120619-bin32|PROKKA_MOD_00407	PF03938
120619-bin32|PROKKA_MOD_00408	PF01103
120619-bin32|PROKKA_MOD_00409	PF01255
120619-bin32|PROKKA_MOD_00411	PF01513
120619-bin32|PROKKA_MOD_00413	PF03740
120619-bin32|PROKKA_MOD_00414	PF12697
120619-bin32|PROKKA_MOD_00416	PF03819
120619-bin32|PROKKA_MOD_00421	PF00550
120619-bin32|PROKKA_MOD_00422	PF00109
120619-bin32|PROKKA_MOD_00423	PF14622
120619-bin32|PROKKA_MOD_00425	PF00224
120619-bin32|PROKKA_MOD_00426	PF04389
120619-bin32|PROKKA_MOD_00427	PF00571
120619-bin32|PROKKA_MOD_00429	PF00436
120619-bin32|PROKKA_MOD_00430	PF01799
120619-bin32|PROKKA_MOD_00432	PF00850
120619-bin32|PROKKA_MOD_00433	PF00083
120619-bin32|PROKKA_MOD_00434	PF01588
120619-bin32|PROKKA_MOD_00436	PF01266
120619-bin32|PROKKA_MOD_00438	PF12081
120619-bin32|PROKKA_MOD_00440	PF03781
120619-bin32|PROKKA_MOD_00441	PF00491
120619-bin32|PROKKA_MOD_00442	PF01131
120619-bin32|PROKKA_MOD_00443	PF00919
120619-bin32|PROKKA_MOD_00444	PF00158
120619-bin32|PROKKA_MOD_00445	PF04390
120619-bin32|PROKKA_MOD_00447	PF00311
120619-bin32|PROKKA_MOD_00448	PF01078
120619-bin32|PROKKA_MOD_00449	PF01797
120619-bin32|PROKKA_MOD_00450	PF12804
120619-bin32|PROKKA_MOD_00451	PF13478
120619-bin32|PROKKA_MOD_00452	PF02696
120619-bin32|PROKKA_MOD_00453	PF01625
120619-bin32|PROKKA_MOD_00454	PF01641
120619-bin32|PROKKA_MOD_00455	PF14714
120619-bin32|PROKKA_MOD_00456	PF01926
120619-bin32|PROKKA_MOD_00457	PF07690
120619-bin32|PROKKA_MOD_00458	PF00083
120619-bin32|PROKKA_MOD_00464	PF00884
120619-bin32|PROKKA_MOD_00465	PF00884
120619-bin32|PROKKA_MOD_00466	PF01408
120619-bin32|PROKKA_MOD_00468	PF13795
120619-bin32|PROKKA_MOD_00469	PF00383
120619-bin32|PROKKA_MOD_00470	PF03572
120619-bin32|PROKKA_MOD_00472	PF07726
120619-bin32|PROKKA_MOD_00473	PF01882
120619-bin32|PROKKA_MOD_00475	PF13519
120619-bin32|PROKKA_MOD_00476	PF13519
120619-bin32|PROKKA_MOD_00478	PF13584
120619-bin32|PROKKA_MOD_00479	PF13432
120619-bin32|PROKKA_MOD_00482	PF02055
120619-bin32|PROKKA_MOD_00483	PF00933
120619-bin32|PROKKA_MOD_00486	PF00150
120619-bin32|PROKKA_MOD_00488	PF07980
120619-bin32|PROKKA_MOD_00490	PF02837
120619-bin32|PROKKA_MOD_00492	PF00884
120619-bin32|PROKKA_MOD_00493	PF07980
120619-bin32|PROKKA_MOD_00494	PF07715
120619-bin32|PROKKA_MOD_00496	PF00884
120619-bin32|PROKKA_MOD_00499	PF00933
120619-bin32|PROKKA_MOD_00501	PF02055
120619-bin32|PROKKA_MOD_00502	PF13347
120619-bin32|PROKKA_MOD_00508	PF13147
120619-bin32|PROKKA_MOD_00509	PF03606
120619-bin32|PROKKA_MOD_00510	PF00932
120619-bin32|PROKKA_MOD_00512	PF00155
120619-bin32|PROKKA_MOD_00514	PF00939
120619-bin32|PROKKA_MOD_00516	PF01975
120619-bin32|PROKKA_MOD_00518	PF02684
120619-bin32|PROKKA_MOD_00519	PF00877
120619-bin32|PROKKA_MOD_00520	PF03772
120619-bin32|PROKKA_MOD_00521	PF13098
120619-bin32|PROKKA_MOD_00523	PF00326
120619-bin32|PROKKA_MOD_00524	PF00368
120619-bin32|PROKKA_MOD_00526	PF03486
120619-bin32|PROKKA_MOD_00527	PF00578
120619-bin32|PROKKA_MOD_00530	PF11307
120619-bin32|PROKKA_MOD_00531	PF01791
120619-bin32|PROKKA_MOD_00533	PF00248
120619-bin32|PROKKA_MOD_00534	PF00162
120619-bin32|PROKKA_MOD_00535	PF13177
120619-bin32|PROKKA_MOD_00536	PF00677
120619-bin32|PROKKA_MOD_00537	PF04166
120619-bin32|PROKKA_MOD_00538	PF02620
120619-bin32|PROKKA_MOD_00539	PF01783
120619-bin32|PROKKA_MOD_00540	PF08545
120619-bin32|PROKKA_MOD_00541	PF00364
120619-bin32|PROKKA_MOD_00542	PF02786
120619-bin32|PROKKA_MOD_00543	PF01037
120619-bin32|PROKKA_MOD_00545	PF03572
120619-bin32|PROKKA_MOD_00546	PF00825
120619-bin32|PROKKA_MOD_00547	PF02771
120619-bin32|PROKKA_MOD_00551	PF13622
120619-bin32|PROKKA_MOD_00552	PF00893
120619-bin32|PROKKA_MOD_00554	PF02565
120619-bin32|PROKKA_MOD_00557	PF00009
120619-bin32|PROKKA_MOD_00558	PF00584
120619-bin32|PROKKA_MOD_00559	PF02357
120619-bin32|PROKKA_MOD_00560	PF03946
120619-bin32|PROKKA_MOD_00561	PF00687
120619-bin32|PROKKA_MOD_00562	PF00466
120619-bin32|PROKKA_MOD_00563	PF00542
120619-bin32|PROKKA_MOD_00564	PF00562
120619-bin32|PROKKA_MOD_00565	PF04997
120619-bin32|PROKKA_MOD_00567	PF14292
120619-bin32|PROKKA_MOD_00568	PF14292
120619-bin32|PROKKA_MOD_00569	PF07980
120619-bin32|PROKKA_MOD_00570	PF13715
120619-bin32|PROKKA_MOD_00571	PF13377
120619-bin32|PROKKA_MOD_00572	PF13347
120619-bin32|PROKKA_MOD_00573	PF00702
120619-bin32|PROKKA_MOD_00574	PF14128
120619-bin32|PROKKA_MOD_00575	PF00471
120619-bin32|PROKKA_MOD_00576	PF00830
120619-bin32|PROKKA_MOD_00577	PF02464
120619-bin32|PROKKA_MOD_00578	PF01557
120619-bin32|PROKKA_MOD_00579	PF00378
120619-bin32|PROKKA_MOD_00582	PF02776
120619-bin32|PROKKA_MOD_00583	PF00923
120619-bin32|PROKKA_MOD_00584	PF00106
120619-bin32|PROKKA_MOD_00585	PF13858
120619-bin32|PROKKA_MOD_00586	PF00535
120619-bin32|PROKKA_MOD_00587	PF02878
120619-bin32|PROKKA_MOD_00590	PF03641
120619-bin32|PROKKA_MOD_00593	PF04321
120619-bin32|PROKKA_MOD_00594	PF01235
120619-bin32|PROKKA_MOD_00596	PF03632
120619-bin32|PROKKA_MOD_00597	PF00128
120619-bin32|PROKKA_MOD_00598	PF00756
120619-bin32|PROKKA_MOD_00599	PF01055
120619-bin32|PROKKA_MOD_00600	PF00128
120619-bin32|PROKKA_MOD_00601	PF00128
120619-bin32|PROKKA_MOD_00603	PF00005
120619-bin32|PROKKA_MOD_00605	PF01832
